time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,By Age 19,Free School Meals,All Other Pupils,Total,49.5
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,By Age 19,Free School Meals,All Other Pupils,Total,39.0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,Kingston Upon Hull,By Age 19,Free School Meals,All Other Pupils,Total,38.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,By Age 19,Free School Meals,All Other Pupils,Total,52.1
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,By Age 19,Free School Meals,All Other Pupils,Total,56.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,By Age 19,Free School Meals,All Other Pupils,Total,62.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,By Age 19,Free School Meals,All Other Pupils,Total,39.3
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,By Age 19,Free School Meals,All Other Pupils,Total,37.2
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,By Age 19,Free School Meals,All Other Pupils,Total,48.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,By Age 19,Free School Meals,All Other Pupils,Total,63.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,By Age 19,Free School Meals,All Other Pupils,Total,46.1
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,By Age 19,Free School Meals,All Other Pupils,Total,49.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,By Age 19,Free School Meals,All Other Pupils,Total,44.1
202021,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,By Age 19,Free School Meals,All Other Pupils,Total,34.5
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,By Age 19,Free School Meals,All Other Pupils,Total,39.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,By Age 19,Free School Meals,All Other Pupils,Total,40.6
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,By Age 19,Free School Meals,All Other Pupils,Total,49.9
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,By Age 19,Free School Meals,All Other Pupils,Total,38.9
202021,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,By Age 19,Free School Meals,All Other Pupils,Total,50.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,By Age 19,Free School Meals,All Other Pupils,Total,48.4
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,By Age 19,Free School Meals,All Other Pupils,Total,45.6
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,By Age 19,Free School Meals,All Other Pupils,Total,39.2
202021,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,By Age 19,Free School Meals,All Other Pupils,Total,49.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,By Age 19,Free School Meals,All Other Pupils,Total,61.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,By Age 19,Free School Meals,All Other Pupils,Total,60.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,By Age 19,Free School Meals,All Other Pupils,Total,69.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,By Age 19,Free School Meals,All Other Pupils,Total,28.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,By Age 19,Free School Meals,All Other Pupils,Total,66.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,By Age 19,Free School Meals,All Other Pupils,Total,69.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,By Age 19,Free School Meals,All Other Pupils,Total,54.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,By Age 19,Free School Meals,All Other Pupils,Total,41.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,By Age 19,Free School Meals,Free School Meals,High tariff,11.3
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,By Age 19,Free School Meals,Free School Meals,High tariff,11.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,By Age 19,Free School Meals,Free School Meals,High tariff,2.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,839,"E06000058
","Bournemouth, Christchurch and Poole",By Age 19,Free School Meals,Free School Meals,High tariff,4.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,By Age 19,Free School Meals,Free School Meals,High tariff,8.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,By Age 19,Free School Meals,Free School Meals,High tariff,5.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,By Age 19,Free School Meals,Free School Meals,High tariff,1.5
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,By Age 19,Free School Meals,Free School Meals,High tariff,2.1
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,By Age 19,Free School Meals,Free School Meals,High tariff,2.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,By Age 19,Free School Meals,Free School Meals,High tariff,4.1
202021,Academic year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,By Age 19,Free School Meals,Free School Meals,High tariff,8.1
202021,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,By Age 19,Free School Meals,Free School Meals,High tariff,4.2
202021,Academic year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,By Age 19,Free School Meals,Free School Meals,High tariff,12.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,By Age 19,Free School Meals,Free School Meals,High tariff,5.9
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,By Age 19,Free School Meals,Free School Meals,High tariff,3.4
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,By Age 19,Free School Meals,Free School Meals,High tariff,3.9
202021,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,By Age 19,Free School Meals,Free School Meals,High tariff,2.1
202021,Academic year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,By Age 19,Free School Meals,Free School Meals,High tariff,11.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,By Age 19,Free School Meals,Free School Meals,High tariff,9.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,By Age 19,Free School Meals,Free School Meals,High tariff,2.2
202021,Academic year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,By Age 19,Free School Meals,Free School Meals,High tariff,9.8
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,By Age 19,Free School Meals,Free School Meals,High tariff,2.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,By Age 19,Free School Meals,Free School Meals,High tariff,3.1
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,By Age 19,Free School Meals,Free School Meals,High tariff,3.6
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,By Age 19,Free School Meals,Free School Meals,High tariff,4.7
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,By Age 19,Free School Meals,Free School Meals,High tariff,1.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,By Age 19,Free School Meals,Free School Meals,High tariff,10.8
202021,Academic year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,By Age 19,Free School Meals,Free School Meals,High tariff,2.0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,By Age 19,Free School Meals,Free School Meals,High tariff,1.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,By Age 19,Free School Meals,Free School Meals,High tariff,1.1
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.7
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,By Age 19,Free School Meals,Free School Meals,High tariff,10.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,By Age 19,Free School Meals,Free School Meals,High tariff,8.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,By Age 19,Free School Meals,Free School Meals,High tariff,11.9
202021,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,By Age 19,Free School Meals,Free School Meals,High tariff,3.1
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,By Age 19,Free School Meals,Free School Meals,High tariff,2.0
202021,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,By Age 19,Free School Meals,Free School Meals,High tariff,1.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,By Age 19,Free School Meals,Free School Meals,High tariff,4.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,By Age 19,Free School Meals,Free School Meals,High tariff,13.6
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,By Age 19,Free School Meals,Free School Meals,High tariff,5.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,By Age 19,Free School Meals,Free School Meals,High tariff,9.2
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,By Age 19,Free School Meals,Free School Meals,High tariff,7.4
202021,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,By Age 19,Free School Meals,Free School Meals,High tariff,5.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,By Age 19,Free School Meals,Free School Meals,High tariff,2.0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,By Age 19,Free School Meals,Free School Meals,High tariff,2.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,By Age 19,Free School Meals,Free School Meals,High tariff,4.2
202021,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,By Age 19,Free School Meals,Free School Meals,High tariff,0.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.5
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,By Age 19,Free School Meals,Free School Meals,High tariff,1.5
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,By Age 19,Free School Meals,Free School Meals,High tariff,3.4
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,By Age 19,Free School Meals,Free School Meals,High tariff,2.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,By Age 19,Free School Meals,Free School Meals,High tariff,1.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,By Age 19,Free School Meals,Free School Meals,High tariff,11.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,By Age 19,Free School Meals,Free School Meals,High tariff,8.5
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,By Age 19,Free School Meals,Free School Meals,High tariff,6.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,By Age 19,Free School Meals,Free School Meals,High tariff,6.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,By Age 19,Free School Meals,Free School Meals,High tariff,4.4
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,By Age 19,Free School Meals,Free School Meals,High tariff,6.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,By Age 19,Free School Meals,Free School Meals,High tariff,2.6
202021,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,By Age 19,Free School Meals,Free School Meals,High tariff,5.0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,By Age 19,Free School Meals,Free School Meals,High tariff,6.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,By Age 19,Free School Meals,Free School Meals,High tariff,2.1
202021,Academic year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,By Age 19,Free School Meals,Free School Meals,High tariff,10.3
202021,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,By Age 19,Free School Meals,Free School Meals,High tariff,2.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,By Age 19,Free School Meals,Free School Meals,High tariff,4.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,By Age 19,Free School Meals,Free School Meals,High tariff,3.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol,By Age 19,Free School Meals,Free School Meals,High tariff,2.6
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,By Age 19,Free School Meals,Free School Meals,High tariff,4.6
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,By Age 19,Free School Meals,Free School Meals,High tariff,3.7
202021,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,By Age 19,Free School Meals,Free School Meals,High tariff,2.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,By Age 19,Free School Meals,Free School Meals,High tariff,6.4
202021,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,By Age 19,Free School Meals,Free School Meals,High tariff,10.3
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,By Age 19,Free School Meals,Free School Meals,High tariff,2.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,By Age 19,Free School Meals,Free School Meals,High tariff,7.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,Kingston Upon Hull,By Age 19,Free School Meals,Free School Meals,High tariff,2.4
202021,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,By Age 19,Free School Meals,Free School Meals,High tariff,2.3
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,By Age 19,Free School Meals,Free School Meals,High tariff,6.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,By Age 19,Free School Meals,Free School Meals,High tariff,2.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,By Age 19,Free School Meals,Free School Meals,High tariff,7.1
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,By Age 19,Free School Meals,Free School Meals,High tariff,4.9
202021,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,By Age 19,Free School Meals,Free School Meals,High tariff,1.4
202021,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,By Age 19,Free School Meals,Free School Meals,High tariff,1.6
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,By Age 19,Free School Meals,Free School Meals,High tariff,3.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,By Age 19,Free School Meals,Free School Meals,High tariff,8.7
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,By Age 19,Free School Meals,Free School Meals,High tariff,2.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,By Age 19,Free School Meals,Free School Meals,High tariff,14.1
202021,Academic year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,By Age 19,Free School Meals,Free School Meals,High tariff,8.2
202021,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,By Age 19,Free School Meals,Free School Meals,High tariff,3.9
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,By Age 19,Free School Meals,Free School Meals,High tariff,4.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,By Age 19,Free School Meals,Free School Meals,High tariff,4.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,By Age 19,Free School Meals,Free School Meals,High tariff,2.1
202021,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,By Age 19,Free School Meals,Free School Meals,High tariff,5.2
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,By Age 19,Free School Meals,Free School Meals,High tariff,2.9
202021,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,By Age 19,Free School Meals,Free School Meals,High tariff,2.2
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,By Age 19,Free School Meals,Free School Meals,High tariff,3.1
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,By Age 19,Free School Meals,Free School Meals,High tariff,3.9
202021,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,By Age 19,Free School Meals,Free School Meals,High tariff,8.5
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,By Age 19,Free School Meals,Free School Meals,High tariff,12.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,By Age 19,Free School Meals,Free School Meals,High tariff,8.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,By Age 19,Free School Meals,Free School Meals,High tariff,2.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,By Age 19,Free School Meals,Free School Meals,High tariff,2.2
202021,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,By Age 19,Free School Meals,Free School Meals,High tariff,3.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,By Age 19,Free School Meals,Free School Meals,High tariff,8.8
202021,Academic year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,By Age 19,Free School Meals,Free School Meals,High tariff,10.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,By Age 19,Free School Meals,Free School Meals,High tariff,4.9
202021,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,By Age 19,Free School Meals,Free School Meals,High tariff,3.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,By Age 19,Free School Meals,Free School Meals,High tariff,4.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,By Age 19,Free School Meals,Free School Meals,High tariff,11.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,By Age 19,Free School Meals,Free School Meals,High tariff,5.4
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,By Age 19,Free School Meals,Free School Meals,High tariff,0.0
202021,Academic year,National,E92000001,England,,,,,,By Age 19,Free School Meals,Free School Meals,High tariff,4.6
202021,Academic year,National,E92000001,England,,,,,,By Age 19,Free School Meals,Free School Meals,Total,28.6
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,By Age 19,Free School Meals,Free School Meals,Total,22.3
202021,Academic year,Regional,E92000001,England,E12000009,South West,,,,By Age 19,Free School Meals,Free School Meals,Total,18.4
202021,Academic year,Regional,E92000001,England,E12000002,North West,,,,By Age 19,Free School Meals,Free School Meals,Total,25.9
202021,Academic year,Regional,E92000001,England,E12000006,East of England,,,,By Age 19,Free School Meals,Free School Meals,Total,22.1
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,By Age 19,Free School Meals,Free School Meals,Total,30.5
202021,Academic year,Regional,E92000001,England,E12000008,South East,,,,By Age 19,Free School Meals,Free School Meals,Total,22.3
202021,Academic year,Regional,E92000001,England,E12000001,North East,,,,By Age 19,Free School Meals,Free School Meals,Total,21.4
202021,Academic year,Regional,E92000001,England,E12000007,London,,,,By Age 19,Free School Meals,Free School Meals,Total,47.8
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,By Age 19,Free School Meals,Free School Meals,Total,25.6
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,By Age 19,Free School Meals,Free School Meals,High tariff,3.0
202021,Academic year,Regional,E92000001,England,E12000009,South West,,,,By Age 19,Free School Meals,Free School Meals,High tariff,3.3
202021,Academic year,Regional,E92000001,England,E12000002,North West,,,,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
202021,Academic year,Regional,E92000001,England,E12000006,East of England,,,,By Age 19,Free School Meals,Free School Meals,High tariff,3.2
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,By Age 19,Free School Meals,Free School Meals,High tariff,4.0
